Year,StateAbbr,StateDesc,CityName,AsthmaPct,PopulationCount,Lat,Lng,SmokingPct,Access,Obesity,PhysicalAct,CO2ndMax8hr,NO2Mean1hr,Ozone4thMax8hr,SO2Mean1hr,PM25WeightedMean24hr,PM10Mean24hr,DayswithAQI,GoodDays,ModerateDays,UnhealthyforSensitiveGroupsDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,MaxAQI,90thPercentileAQI,MedianAQI,DaysCO,DaysNO2,DaysOzone,DaysSO2,DaysPM25,DaysPM10,RenterOccupiedPct,UnempRatePct,CashPublicAssistPct,SNAPPct,NoHealthInsCovPct,BelowPovLevelPct
2016,CA,California,Stockton,9.4,291707,37.9766322679,-121.311121669,16.3,17.6,31.1,28.3,1.2,12.0,0.08,,13.6,25.0,366,138,202,25,1,0,0,166,93,55,0,2,144,0,217,3,53.9,13.8,8,20,12.7,23.7
2016,CA,California,Sunnyvale,7.0,140081,37.3834416566,-122.025624324,8.6,7.7,17.2,16.6,1.6,16.0,0.072,0.0,9.1,17.0,366,250,110,6,0,0,0,126,68,44,0,6,237,0,123,0,54.4,6,1.7,2.8,6.4,7
2016,CA,California,Temecula,8.1,100097,33.5029980884,-117.12239028,13.0,9.3,24.5,17.8,,,,,,,,,,,,,,,,,,,,,,,37.8,8.2,1.8,4.8,9.7,6.7
2016,CA,California,Thousand Oaks,8.1,126683,34.1917745655,-118.874888411,11.3,8.0,21.5,15.4,,8.0,0.077,,9.6,25.0,366,173,184,9,0,0,0,147,84,51,0,0,232,0,127,7,29.5,7.9,1.2,3.2,8,6.5
2016,CA,California,Torrance,7.0,145438,33.8345985464,-118.341641983,9.9,8.0,18.0,15.1,,,,,,,,,,,,,,,,,,,,,,,45.3,6.4,1.1,2.8,7.7,6.9
2016,CA,California,Tracy,8.7,82922,37.7243277375,-121.444621463,13.5,12.4,27.5,21.3,,,,,,,,,,,,,,,,,,,,,,,41.9,9.2,3.4,7.5,9.1,8.1
2016,CA,California,Turlock,9.3,68549,37.5052158271,-120.858762412,15.5,14.0,30.5,23.8,,,,,,,,,,,,,,,,,,,,,,,46.8,11.2,5,12.5,10.5,16.3
2016,CA,California,Tustin,8.0,75540,33.7308520326,-117.810730968,11.9,12.5,21.4,18.4,,,,,,,,,,,,,,,,,,,,,,,54.8,6.8,3.1,6.8,13,13.9
2016,CA,California,Union City,7.5,69516,37.6028390812,-122.018966106,11.7,10.5,17.0,19.3,,,,,,,,,,,,,,,,,,,,,,,37.2,6.8,4.9,5.8,6.6,7.9
2016,CA,California,Upland,9.0,73732,34.1178445701,-117.660290062,13.5,12.4,25.2,19.5,,,,,,,,,,,,,,,,,,,,,,,48.8,5.9,4.5,8.9,10.4,15.6
2016,CA,California,Vacaville,9.1,92428,38.3597235063,-121.96903046,15.2,10.6,25.0,19.4,,,,,,,,,,,,,,,,,,,,,,,38.8,7.5,2.5,6.7,6.9,9.9
2016,CA,California,Vallejo,9.2,115942,38.1135329247,-122.235518478,14.9,12.3,25.2,23.6,1.8,7.0,0.067,1.0,8.5,11.0,366,278,86,2,0,0,0,105,62,40,0,3,208,0,155,0,46.7,13,4.7,12.8,11.7,16.9
2016,CA,California,Victorville,10.1,115903,34.5277691103,-117.353855136,17.7,17.5,31.0,26.3,,,,,,,,,,,,,,,,,,,,,,,48.0,15.5,9.6,24.8,13.7,25
2016,CA,California,Visalia,9.2,124442,36.3270623157,-119.325273214,16.0,15.1,33.8,23.4,,9.0,0.092,,14.7,42.0,366,80,162,102,22,0,0,177,145,77,0,0,222,0,137,7,39.7,8.1,7.1,18.4,9.8,22.1
2016,CA,California,Vista,8.7,93834,33.1895481978,-117.238607217,15.3,15.8,23.7,21.6,,,,,,,,,,,,,,,,,,,,,,,52.0,5.4,4.2,7.1,17,17
2016,CA,California,West Covina,7.3,106098,34.0554415174,-117.91128206,11.0,14.4,22.1,20.3,,,,,,,,,,,,,,,,,,,,,,,42.4,9.9,2.6,5.9,12.2,10.5
2016,CA,California,Westminster,7.8,89701,33.7521523769,-117.993760054,14.5,14.2,19.6,23.9,,,,,,,,,,,,,,,,,,,,,,,51.1,7.4,3.2,12.6,12.8,17.9
2016,CA,California,Whittier,7.7,85331,33.9678255596,-118.018796341,11.4,15.5,25.3,19.3,,,,,,,,,,,,,,,,,,,,,,,43.6,6.7,2.5,5.5,10.9,11.8
2016,CO,Colorado,Arvada,9.0,106433,39.8308263293,-105.146327974,16.3,10.2,23.2,13.6,,,,,,,,,,,,,,,,,,,,,,,27.0,5.3,1.4,5.1,6.6,7.1
2016,CO,Colorado,Aurora,9.1,325078,39.7091594781,-104.726526621,17.9,15.8,25.3,19.8,2.1,29.0,0.083,1.0,9.5,35.0,366,92,245,25,4,0,0,159,93,61,0,87,216,1,47,15,42.8,7,2.6,11.3,15.8,14.7
2016,CO,Colorado,Boulder,8.1,97385,40.0275510494,-105.25151776,12.4,8.5,16.6,10.9,,,,,6.9,22.0,204,190,14,0,0,0,0,97,48,35,0,0,108,0,80,16,47.8,6.1,1,3.9,6,22
2016,CO,Colorado,Centennial,7.9,100377,39.592872073,-104.867986891,12.6,7.6,19.1,11.9,,,,,,,,,,,,,,,,,,,,,,,19.7,4.6,0.9,2.2,5.6,4.1
2016,CO,Colorado,Colorado Springs,9.5,416427,38.8672748077,-104.760664479,16.1,11.5,24.2,16.7,1.3,,0.069,3.0,,19.0,366,263,101,2,0,0,0,126,71,45,0,0,328,16,22,0,42.5,7.5,2.9,11,10.2,12.8
2016,CO,Colorado,Denver,8.8,600158,39.7620283743,-104.876365322,16.8,14.6,20.2,16.0,2.1,29.0,0.083,1.0,9.5,35.0,366,92,245,25,4,0,0,159,93,61,0,87,216,1,47,15,50.0,5.4,2.5,10.3,13,16.4
2016,CO,Colorado,Fort Collins,8.8,143986,40.5487758924,-105.065904872,14.8,9.5,23.2,13.0,1.3,,0.076,,6.8,22.0,366,189,169,7,1,0,0,151,87,50,0,0,317,0,47,2,46.7,6.6,1.6,6.9,8,17.8
2016,CO,Colorado,Greeley,9.2,92889,40.4141369521,-104.771170982,18.6,17.5,27.8,19.7,0.9,,0.067,,7.3,22.0,366,246,117,3,0,0,0,129,71,45,0,0,286,0,79,1,43.6,8.3,3.4,13.4,11.4,19
2016,CO,Colorado,Lakewood,9.0,142980,39.6976734462,-105.116965444,16.5,12.1,24.3,14.9,2.1,29.0,0.083,1.0,9.5,35.0,366,92,245,25,4,0,0,159,93,61,0,87,216,1,47,15,40.6,5.4,2,7.8,11.6,11.6
2016,CO,Colorado,Longmont,8.4,86270,40.1695164708,-105.10195106,14.8,12.8,17.8,13.5,,,,,,,,,,,,,,,,,,,,,,,37.6,6.9,2.4,9.4,11.2,13.2
2016,CO,Colorado,Loveland,8.9,66859,40.4165693758,-105.061758435,16.0,10.3,23.3,13.4,,,,,,,,,,,,,,,,,,,,,,,38.6,5.6,2.6,7.3,9.7,9.4
2016,CO,Colorado,Pueblo,9.7,106595,38.2733957251,-104.612001218,20.0,20.6,30.7,23.6,,,,,4.8,21.0,128,126,2,0,0,0,0,64,35,20,0,0,0,0,72,56,44.9,10.8,5.1,23.3,10.9,25.1
2016,CO,Colorado,Thornton,9.1,118772,39.9193994188,-104.944956758,18.7,14.6,25.9,19.1,,,,,,,,,,,,,,,,,,,,,,,26.7,4.5,1.9,9.5,13.1,8.2
2016,CO,Colorado,Westminster,8.8,106114,39.8838511475,-105.062645316,16.6,11.5,23.8,15.8,,,,,,,,,,,,,,,,,,,,,,,36.6,6.3,1.4,7,10.3,8.6
2016,CT,Connecticut,Bridgeport,10.3,144229,41.1928054233,-73.196054694,18.4,16.8,32.4,28.8,1.5,,0.087,0.0,9.4,14.0,366,223,120,16,7,0,0,185,87,45,0,0,164,0,202,0,60.4,15.2,5.7,28.2,17.5,22.1
2016,CT,Connecticut,Danbury,9.2,80893,41.4015898606,-73.470938682,16.1,12.0,25.4,21.9,,,,,,,,,,,,,,,,,,,,,,,42.0,7.3,2,11.4,17.1,11.2
2016,CT,Connecticut,Hartford,12.3,124775,41.7660706419,-72.6834012389,20.5,18.8,37.2,36.7,1.5,16.0,0.08,0.0,7.5,16.0,366,257,93,14,2,0,0,187,73,43,0,61,168,0,137,0,78.4,17.5,14.2,41.5,12.5,31.9
2016,CT,Connecticut,New Britain,11.3,73206,41.675922654,-72.7861630705,19.6,15.0,31.9,31.3,,,,,,,,,,,,,,,,,,,,,,,63.7,10.7,6,31.2,7.9,22.9
2016,CT,Connecticut,New Haven,11.2,129779,41.3113869392,-72.9247595793,18.6,13.8,34.3,28.0,1.2,14.0,0.08,0.0,7.4,13.0,366,256,96,11,3,0,0,164,73,44,0,27,217,0,122,0,74.1,11.3,7,26.5,11.6,26.1
2016,CT,Connecticut,Norwalk,8.9,85603,41.1175631682,-73.4224513123,13.7,10.3,25.0,19.5,1.5,,0.087,0.0,9.4,14.0,366,223,120,16,7,0,0,185,87,45,0,0,164,0,202,0,41.3,7.9,2.2,7.8,18.7,8.5
2016,CT,Connecticut,Stamford,8.6,122643,41.1049145013,-73.5589363142,12.9,10.1,24.3,19.0,1.5,,0.087,0.0,9.4,14.0,366,223,120,16,7,0,0,185,87,45,0,0,164,0,202,0,48.8,8,1.5,9,13.1,8.9
2016,CT,Connecticut,Waterbury,11.5,110366,41.5582443266,-73.036129832,21.6,15.7,34.2,29.9,,,,,,,,,,,,,,,,,,,,,,,61.1,13.2,7.7,30.4,11.3,25.4
2016,DE,Delaware,Wilmington,10.7,70851,39.7412748227,-75.5418960925,23.6,17.1,36.8,33.2,1.9,16.0,0.08,2.0,11.0,39.0,366,122,224,18,2,0,0,154,88,57,0,8,134,3,214,7,55.7,10.3,3.4,27.5,7.7,26.1
2016,DC,District of C,Washington,10.0,601723,38.9099241426,-77.0147205666,17.2,7.7,26.4,18.0,2.3,18.0,0.076,1.0,8.6,17.0,366,176,174,16,0,0,0,133,84,51,0,25,173,0,168,0,,,,,,
2016,FL,Florida,Boca Raton,6.9,84392,26.3749012715,-80.1078208861,13.6,15.2,21.0,22.1,,,,,,,,,,,,,,,,,,,,,,,30.9,6.6,1.1,3.9,10.5,9.3
2016,FL,Florida,Boynton Beach,8.2,68217,26.5279818052,-80.0814660417,18.7,22.3,26.8,30.6,,,,,,,,,,,,,,,,,,,,,,,42.7,11,2.5,11.2,18.1,16
2016,FL,Florida,Cape Coral,7.6,154305,26.6448544993,-81.9931108298,17.6,21.0,27.2,26.3,,,0.06,,6.0,14.0,366,324,41,1,0,0,0,105,51,38,0,0,260,0,105,1,28.3,9.4,1.8,11.6,16.5,13.1
2016,FL,Florida,Clearwater,7.9,107685,27.9805997919,-82.7544099135,21.4,21.2,29.0,27.7,0.9,10.0,0.07,1.0,7.7,20.0,366,252,108,5,1,0,0,154,71,45,0,0,227,15,124,0,42.6,7.3,2.7,14.9,16.9,16
2016,FL,Florida,Coral Springs,7.4,121096,26.2701700158,-80.2592221493,15.1,19.6,25.0,24.6,,,,,,,,,,,,,,,,,,,,,,,42.4,8.8,1.3,10.4,17,10.3
2016,FL,Florida,Davie,7.2,91992,26.0789340778,-80.2869750311,15.1,20.7,24.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,7.3,2,11,15.2,12.7
2016,FL,Florida,Deerfield Beach,8.4,75018,26.3049966413,-80.1277706584,19.7,23.5,28.6,29.5,,,,,,,,,,,,,,,,,,,,,,,42.7,9.6,1.1,13.4,21.6,18.1
2016,FL,Florida,Deltona,8.3,85182,28.905060048,-81.2134269839,21.1,24.7,33.2,33.7,,,0.06,,5.6,14.0,363,319,44,0,0,0,0,89,52,39,0,0,262,0,101,0,22.6,9.2,3,17.7,16,16.2
2016,FL,Florida,Fort Lauderdale,8.0,165521,26.1418205174,-80.1471225502,18.1,22.1,28.1,27.4,1.5,8.0,0.062,0.0,8.1,32.0,362,204,152,5,1,0,0,164,69,48,0,8,80,0,235,39,48.2,9.1,1.9,15.7,18.8,19.5
2016,FL,Florida,Gainesville,8.4,124354,29.6817027431,-82.345278266,17.6,19.9,29.4,29.3,,,0.06,,6.0,,360,321,38,1,0,0,0,101,51,37,0,0,227,0,133,0,64.4,8.4,1.8,12.1,13.1,34.8
2016,FL,Florida,Hialeah,7.0,224669,25.869626948,-80.3045294666,16.4,43.7,30.2,45.3,,,,,,,,,,,,,,,,,,,,,,,56.6,9.1,2.8,45.8,28.9,26.2
2016,FL,Florida,Hollywood,7.7,140768,26.0287025703,-80.1683976059,17.3,25.3,27.7,29.0,,,,,,,,,,,,,,,,,,,,,,,42.8,8.5,2.8,16.7,19.9,16.2
2016,FL,Florida,Jacksonville,8.2,821784,30.3319820139,-81.6752266207,20.2,20.6,31.4,28.5,1.9,,0.064,0.0,7.9,,366,265,101,0,0,0,0,97,61,44,0,2,196,14,154,0,43.4,8.8,2.9,16.5,14,17
2016,FL,Florida,Lakeland,8.7,97422,28.0558482664,-81.9539536462,20.3,22.7,37.1,30.9,,,0.064,0.0,6.0,14.0,366,320,46,0,0,0,0,90,53,39,0,0,244,2,120,0,42.5,9.5,2.8,14.8,12.3,18.1
2016,FL,Florida,Largo,8.1,77648,27.9090907734,-82.7714203383,23.1,20.9,28.8,28.6,,,,,,,,,,,,,,,,,,,,,,,42.6,8.5,3.6,14.7,16.1,15.7
2016,FL,Florida,Lauderhill,9.9,66887,26.1605584187,-80.2241278263,22.0,27.0,35.8,35.4,,,,,,,,,,,,,,,,,,,,,,,53.5,12.6,2.4,24.8,21.6,23.7
2016,FL,Florida,Melbourne,8.3,76068,28.1158805782,-80.6508814613,21.5,19.5,27.8,28.5,,,0.061,,5.2,13.0,366,332,34,0,0,0,0,84,50,39,0,0,292,0,74,0,41.4,8.6,2.7,13.6,15.4,17.5
2016,FL,Florida,Miami,7.4,399457,25.782295897,-80.2215647762,16.9,36.3,29.8,41.6,1.5,8.0,0.062,0.0,8.1,32.0,362,204,152,5,1,0,0,164,69,48,0,8,80,0,235,39,69.9,9.4,1.9,32.2,27.3,27.6
2016,FL,Florida,Miami Beach,6.5,87779,25.8167101614,-80.1341952652,13.3,24.0,23.7,30.1,,,,,,,,,,,,,,,,,,,,,,,62.6,5,1.4,14.5,22.7,16.7
2016,FL,Florida,Miami Gardens,9.3,107167,25.9432633871,-80.2425332162,20.5,29.6,33.9,41.2,,,,,,,,,,,,,,,,,,,,,,,35.4,13.7,5.7,32.9,23.8,23.4
2016,FL,Florida,Miramar,7.6,122041,25.9773288233,-80.3357316003,14.1,23.1,28.4,27.0,,,,,,,,,,,,,,,,,,,,,,,32.1,8.4,2.2,11.1,18.6,10.2
2016,FL,Florida,Orlando,8.2,238300,28.4800646771,-81.3452411179,16.6,23.1,30.3,30.7,1.2,4.0,0.066,0.0,6.2,13.0,366,280,85,1,0,0,0,115,61,42,0,9,250,0,107,0,65.0,8.2,2.1,17.9,19.4,19.9
2016,FL,Florida,Palm Bay,8.6,103190,27.9838255249,-80.6666722846,22.4,21.7,29.5,30.3,,,0.061,,5.2,13.0,366,332,34,0,0,0,0,84,50,39,0,0,292,0,74,0,28.1,9.8,3,15.9,15,18
2016,FL,Florida,Palm Coast,8.0,75180,29.5405590976,-81.2508206143,20.6,19.7,27.5,27.9,,,,,,,,,,,,,,,,,,,,,,,27.6,7.3,2.1,9.9,14.6,13.4
2016,FL,Florida,Pembroke Pines,7.1,154750,26.0127387534,-80.3384522664,13.4,22.0,25.6,25.5,,,,,,,,,,,,,,,,,,,,,,,30.2,7.3,1.9,9.8,12.8,8.8
2016,FL,Florida,Plantation,7.4,84955,26.1259853923,-80.2616762465,14.2,18.1,24.6,23.0,,,,,,,,,,,,,,,,,,,,,,,41.8,6.1,1.3,6.9,14.5,9.5
2016,FL,Florida,Pompano Beach,8.4,99845,26.2428335699,-80.131245161,20.7,26.4,30.0,31.2,,,,,,,,,,,,,,,,,,,,,,,49.0,10.8,1.3,17.4,23.9,21.2
2016,FL,Florida,Port St. Lucie,8.2,164603,27.2808680308,-80.3832154574,20.7,22.1,30.2,30.3,,,0.063,,,,366,327,39,0,0,0,0,93,51,39,0,0,263,0,103,0,28.5,9.6,1.7,12.6,17.3,14.1
2016,FL,Florida,St. Petersburg,8.1,244769,27.792894971,-82.6650743239,20.8,19.1,29.3,26.9,0.9,10.0,0.07,1.0,7.7,20.0,366,252,108,5,1,0,0,154,71,45,0,0,227,15,124,0,41.3,7.5,2.9,14.2,14.8,16.4
2016,FL,Florida,Sunrise,8.0,84439,26.1546878303,-80.299841102,16.9,23.3,28.2,28.6,,,,,,,,,,,,,,,,,,,,,,,36.1,8.2,1.9,14.4,17.4,14.2
2016,FL,Florida,Tallahassee,8.1,181376,30.4548951211,-84.2526459938,16.1,18.2,31.1,26.4,0.8,,0.061,,7.2,,365,283,80,1,1,0,0,175,59,41,0,0,173,0,192,0,62.1,11,1.5,14.8,10.7,28.4
2016,FL,Florida,Tampa,8.3,335709,27.996198041,-82.4450349799,19.3,23.1,29.0,30.7,0.9,10.0,0.07,1.0,7.7,20.0,366,252,108,5,1,0,0,154,71,45,0,0,227,15,124,0,52.9,9.6,4.1,19.8,14.3,21.2
2016,FL,Florida,West Palm Beach,8.0,99919,26.7478714655,-80.1337397544,17.6,24.0,27.2,31.0,1.5,8.0,0.062,0.0,8.1,32.0,362,204,152,5,1,0,0,164,69,48,0,8,80,0,235,39,54.0,8.9,2.2,13.8,19.3,19
2016,GA,Georgia,Albany,10.9,77434,31.5776036766,-84.1763240815,24.4,24.2,39.6,37.7,,,,,8.7,,363,263,100,0,0,0,0,93,59,36,0,0,0,0,363,0,61.0,18,2.4,29.9,20.2,33.2
2016,GA,Georgia,Athens,9.3,115452,33.9508170683,-83.3689417445,20.8,20.0,31.6,31.2,,,0.069,,8.3,,362,295,61,4,2,0,0,162,61,40,0,0,191,0,171,0,,,,,,
2016,GA,Georgia,Atlanta,9.0,420003,33.7626524683,-84.4231419055,16.8,17.4,29.1,27.1,2.2,20.0,0.078,1.0,10.8,17.0,366,105,229,28,4,0,0,200,97,57,0,2,153,0,211,0,58.7,10.4,2.4,17.3,14,24
2016,GA,Georgia,Augusta,10.1,195844,33.3644561527,-82.0708396775,22.6,21.5,36.4,33.7,,,0.065,2.0,9.6,15.0,366,256,103,5,2,0,0,166,67,44,0,0,201,31,134,0,,,,,,
2016,GA,Georgia,Columbus,9.5,189885,32.5099614852,-84.8770410586,21.4,20.3,34.8,32.4,,,0.066,,9.6,,364,264,95,5,0,0,0,148,61,41,0,0,167,0,197,0,53.7,10.1,1.3,19.4,14.6,20.9
2016,GA,Georgia,Johns Creek,6.8,76728,34.0332991998,-84.2027195506,10.9,10.9,17.6,18.0,,,,,,,,,,,,,,,,,,,,,,,22.9,7.1,0.8,2.6,9,4.8
2016,GA,Georgia,Macon,11.1,91351,32.8320417692,-83.6495823768,26.3,25.3,44.0,39.2,,,0.07,1.0,10.3,,366,267,94,5,0,0,0,147,63,42,0,0,146,1,219,0,,,,,,
2016,GA,Georgia,Roswell,7.5,88346,34.0391384583,-84.3512225277,12.9,15.3,21.4,20.2,2.2,20.0,0.078,1.0,10.8,17.0,366,105,229,28,4,0,0,200,97,57,0,2,153,0,211,0,33.2,4.5,1.1,5.9,14.4,8.9
2016,GA,Georgia,Sandy Springs,7.7,93853,33.9366669867,-84.3703197084,12.6,13.9,22.0,20.0,2.2,20.0,0.078,1.0,10.8,17.0,366,105,229,28,4,0,0,200,97,57,0,2,153,0,211,0,53.8,4.9,1.1,5.8,13.1,11.8
2016,GA,Georgia,Savannah,9.9,136286,32.0283615157,-81.1783435493,21.7,20.7,35.5,32.6,,,0.058,2.0,8.3,,366,304,59,3,0,0,0,143,55,39,0,0,135,40,191,0,57.9,12.2,1.4,18.7,19.2,25.4
2016,GA,Georgia,Warner Robins,9.4,66588,32.5985113609,-83.6530271267,21.9,19.7,33.9,31.9,,,,,7.9,,352,306,44,2,0,0,0,107,53,33,0,0,0,0,352,0,43.7,10,1.7,15.6,15.6,23.6
2016,HI,Hawaii,Honolulu,9.6,953207,21.4588039305,-157.973296737,14.1,10.3,23.2,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ID,Idaho,Boise City,9.0,205671,43.5984343897,-116.230885189,13.9,14.6,25.1,18.1,2.5,10.0,0.072,1.0,8.4,21.0,366,218,134,13,1,0,0,155,80,46,0,6,160,0,196,4,40.0,6,2.9,10.3,11.6,14.1
2016,ID,Idaho,Meridian,8.9,75092,43.6185195383,-116.39758487,13.8,14.0,24.4,17.3,,,,,,,,,,,,,,,,,,,,,,,24.3,4.3,3,7.3,9.7,9.3
2016,ID,Idaho,Nampa,10.0,81557,43.5829315681,-116.564145085,19.0,22.6,34.2,25.8,,,,,,,,,,,,,,,,,,,,,,,40.3,7.8,4,18.9,16.4,22.4
2016,IL,Illinois,Arlington Heights,8.4,75101,42.095623342,-87.9825627457,13.3,7.9,24.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,IL,Illinois,Aurora,9.2,197899,41.7637750837,-88.2900949057,17.3,18.1,34.2,27.2,,,,,,,,,,,,,,,,,,,,,,,37.1,7.2,1.7,15.4,14.3,14
2016,IL,Illinois,Bloomington,9.1,76610,40.4756778366,-88.9700813515,16.2,9.2,32.2,22.2,,,0.065,,,,366,309,56,1,0,0,0,108,57,38,0,0,294,0,72,0,39.7,5.1,2.6,12.4,6.1,12.9
2016,IL,Illinois,Bolingbrook,8.9,73366,41.6911653908,-88.1011218035,16.0,12.5,33.9,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,IL,Illinois,Champaign,9.2,81055,40.1151051361,-88.2729845986,16.3,10.1,31.9,23.0,0.3,,0.066,0.0,7.6,,366,302,64,0,0,0,0,100,58,39,0,0,265,0,101,0,52.7,5.5,1.3,8.2,7.4,25.8
2016,IL,Illinois,Chicago,9.9,2695598,41.8372950615,-87.6862308732,17.3,16.3,33.7,27.4,1.1,17.0,0.08,2.0,9.9,27.0,366,151,187,23,4,1,0,217,87,54,0,45,117,8,174,22,56.3,10.9,3.7,19.8,14.7,21.7
2016,IL,Illinois,Cicero,9.4,83891,41.844539143,-87.7592873023,18.7,30.7,36.7,36.2,,,,,,,,,,,,,,,,,,,,,,,,9.9,4.9,27.3,23,22
2016,IL,Illinois,Decatur,10.7,76122,39.8555822645,-88.9336983421,23.2,13.3,38.4,29.7,,,0.066,3.0,7.8,,366,293,72,1,0,0,0,123,60,41,0,0,181,29,156,0,41.4,11.9,3.5,21,8.8,25.1
2016,IL,Illinois,Elgin,9.1,108188,42.0385402472,-88.3224947104,17.4,17.7,33.0,26.2,1.1,17.0,0.08,2.0,9.9,27.0,366,151,187,23,4,1,0,217,87,54,0,45,117,8,174,22,31.3,8,1.8,15.8,14.2,14.6
2016,IL,Illinois,Evanston,8.8,74486,42.0463099649,-87.6940348773,12.5,8.4,26.5,17.9,,,,,,,,,,,,,,,,,,,,,,,43.8,6.2,1.9,6,6,13.7
2016,IL,Illinois,Joliet,9.7,147433,41.5206390037,-88.1507097756,19.8,15.5,37.6,28.6,,,,,,,,,,,,,,,,,,,,,,,28.7,8.2,2.8,16.1,10.3,12.1
2016,IL,Illinois,Naperville,8.0,141853,41.7482001145,-88.1657705099,11.9,6.8,26.2,16.8,1.1,17.0,0.08,2.0,9.9,27.0,366,151,187,23,4,1,0,217,87,54,0,45,117,8,174,22,26.1,5.6,0.7,3.5,4.7,4.9
2016,IL,Illinois,Palatine,8.4,68557,42.1180663695,-88.042989882,13.8,10.6,25.2,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,IL,Illinois,Peoria,10.1,115007,40.7515684146,-89.615255458,20.5,12.3,36.3,26.2,,,0.068,2.0,7.6,,366,246,108,12,0,0,0,141,71,43,0,0,159,50,157,0,44.9,9.9,4.1,17.9,8.2,21.7
2016,IL,Illinois,Rockford,10.5,152871,42.2633180015,-89.0625958362,23.3,15.9,36.8,30.0,,,0.07,,7.8,,354,316,35,3,0,0,0,105,51,34,0,0,314,0,40,0,50.3,13.4,4,24.3,10.1,22.7
2016,IL,Illinois,Schaumburg,8.2,74227,42.0305488755,-88.0838663543,13.3,8.6,23.4,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,IL,Illinois,Springfield,10.0,116250,39.7716473322,-89.6540780049,20.8,10.9,35.9,25.0,,,0.068,,7.7,,364,319,44,1,0,0,0,105,53,35,0,0,323,0,41,0,35.3,8.7,2.9,15.3,7.1,19.7
2016,IL,Illinois,Waukegan,10.0,89078,42.3702955582,-87.8712595095,20.4,23.0,35.6,34.6,,,,,,,,,,,,,,,,,,,,,,,54.5,9.9,5.1,21.6,21.3,20
2016,IN,Indiana,Bloomington,10.2,80405,39.1637458221,-86.5257124351,19.4,11.1,30.8,25.2,,,0.069,,7.8,,357,295,59,3,0,0,0,140,60,36,0,0,163,0,194,0,64.2,8,1.3,9.7,10.2,38
2016,IN,Indiana,Carmel,8.7,79191,39.9658404613,-86.1461278461,11.7,6.4,23.6,15.0,2.5,13.0,0.073,2.0,10.4,27.0,366,197,157,12,0,0,0,143,77,49,0,4,134,1,225,2,20.5,3.4,0.6,1.9,3.8,3.6
2016,IN,Indiana,Evansville,11.3,117429,37.9867158026,-87.538270731,26.0,13.6,37.2,30.9,0.9,8.0,0.072,2.0,9.1,15.0,366,221,137,7,1,0,0,151,74,45,0,0,145,27,194,0,49.3,7,3.1,17.7,13.1,21.7
2016,IN,Indiana,Fishers,8.9,76794,39.9587635263,-85.969310702,12.4,6.7,24.5,15.3,,,,,,,,,,,,,,,,,,,,,,,20.0,3.4,0.4,2.6,4.6,3.4
2016,IN,Indiana,Fort Wayne,10.9,253691,41.0884920417,-85.1435898792,21.9,13.7,35.1,25.6,,4.0,0.069,,8.8,,366,256,107,3,0,0,0,119,64,42,0,3,139,0,224,0,39.5,7.9,2.8,15.4,13.3,18.3
2016,IN,Indiana,Gary,13.0,80294,41.5904779239,-87.3472907397,26.4,19.6,49.0,39.1,,,,,,,,,,,,,,,,,,,,,,,49.1,16.6,4,33.6,15.2,35.9
2016,IN,Indiana,Hammond,10.6,80830,41.6171442828,-87.4909551115,22.9,20.2,39.4,33.7,,,,,,,,,,,,,,,,,,,,,,,40.6,11.7,3,20.1,17.2,23.4
2016,IN,Indiana,Indianapolis,10.9,820445,39.7771221075,-86.145782152,23.8,14.7,33.2,27.6,2.5,13.0,0.073,2.0,10.4,27.0,366,197,157,12,0,0,0,143,77,49,0,4,134,1,225,2,,,,,,
2016,IN,Indiana,Lafayette,10.7,67140,40.3994285285,-86.8617007404,21.9,13.7,33.4,27.1,,,0.066,,7.7,,352,277,73,2,0,0,0,101,61,38,0,0,157,0,195,0,50.5,8,2,16.5,14.8,19.9
2016,IN,Indiana,Muncie,11.3,70085,40.1987098324,-85.3942940148,25.8,14.1,38.6,30.5,,,0.067,,7.7,,230,192,37,1,0,0,0,115,58,39,0,0,156,0,74,0,44.9,11.4,3.3,19.2,12.9,30.9
2016,IN,Indiana,South Bend,11.5,101168,41.6769914549,-86.2690372417,25.4,16.8,39.4,32.3,,9.0,0.077,,9.8,,364,246,108,10,0,0,0,129,72,43,0,19,152,0,193,0,45.2,10.5,3.1,21.6,15.1,26.7
2016,IA,Iowa,Cedar Rapids,8.0,126326,41.966729258,-91.6781679349,16.8,7.4,32.9,22.1,0.9,,0.064,1.0,7.8,20.0,366,274,90,2,0,0,0,106,63,40,0,0,118,19,227,2,30.4,4.7,2.8,13.6,5.8,11.4
2016,IA,Iowa,Davenport,8.5,99685,41.5557926876,-90.6051730163,19.9,9.1,33.1,24.1,0.5,6.0,0.066,0.0,8.3,40.0,366,130,234,2,0,0,0,112,74,55,0,0,76,0,217,73,37.3,5.1,3.2,15.7,7.5,16.9
